Crop,Temperature_C,Rainfall_mm,Humidity_pct,SoilMoisture_pct,Nitrogen,Phosphorus,Potassium,Soil_pH,LeafSpot,Wilting,Yellowing,SymptomScore,DiseaseRisk,Yield_t_ha
Cotton,25.77265533834367,57.053405037197294,67.26234632383336,75.24508028318121,98.81772720138353,36.59855202708853,18.42883381286729,5.7667794048722065,0,0,0,0,Low,3.10045072199197
Maize,31.008195678316092,83.4483539694726,76.92978924382288,49.13903213384154,72.3534576061135,36.913313504590114,39.83082157044819,5.857382359359693,1,1,0,2,High,4.8737251510159725
Wheat,26.827435131676303,66.97284775148763,73.65468807667253,74.68704308844393,71.69894482337686,42.80908207421826,18.055049311407384,7.279640353762736,1,0,0,1,Medium,3.353786445929928
Rice,24.597652817735845,100.61464189965379,81.87104146469888,90.95919955904803,86.70501788365827,38.63913274485437,38.03880616680407,6.692196205378419,1,0,0,1,Medium,4.032968467547705
Rice,30.8551611610915,151.90229593172077,71.50339058279171,65.92242372385685,55.945806480937364,31.252295390169394,28.41221543813225,5.056120220807602,0,0,1,1,High,3.9924520996008614
Rice,28.319737343671417,98.65895342036839,87.37992265965816,66.57500817814592,97.71569368295846,45.4227615816139,28.72078700548353,5.475128990963331,0,0,0,0,Low,4.010022747215077
Wheat,19.121563281047557,62.56918627439626,58.12386926931808,67.22512608869191,71.22130328692259,45.66899704293219,36.96400117733941,7.841285771641698,0,0,0,0,Low,3.546943930068212
Maize,29.479641648861367,77.60119493716023,83.19863032158752,81.3572708736146,68.36386138049016,47.14871018779306,34.181080814866284,6.269341937537081,0,1,0,1,Low,5.062655509970655
Maize,15.805112688174766,58.85131096839314,76.4274558307884,70.55317834912611,86.1914370297093,39.48348367298612,40.10550085327617,6.1729117873982755,0,0,0,0,Low,4.502238344997819
Rice,28.252345406075243,108.2917113281388,68.61674866220464,88.4884587108021,124.32088806158436,27.528946742138377,35.55719060223466,6.038862841797448,0,1,0,1,Medium,3.8811430695572393
Cotton,34.53452964632152,68.31128382924668,60.70900050329822,49.05382888046681,90.56054684906894,28.739902373346055,22.506423105772225,6.378154871328944,0,1,0,1,Medium,2.7619420268635264
Maize,22.475920541556313,68.21282597841359,71.50339058279171,75.88292559556979,110.10287225293595,39.89505679700066,53.76087280380064,6.046573742447591,0,0,0,0,Low,4.8001560049787475
Maize,26.4560402108956,24.225429095270158,71.73898147855503,64.87830197582375,83.00420338632007,51.62146455114291,40.21780074250871,7.020605549444493,1,0,0,1,Low,5.051990376851542
Maize,20.700307079311408,57.26432612233104,82.63290552187097,51.86414621750218,65.43776296194775,40.20205371049895,33.343781782194625,6.870083570927439,0,0,0,0,Low,4.687934319435286
Wheat,26.15712408756037,10.0,66.83599366752533,61.75084486511137,71.8345450233497,51.53603891072069,23.126705411442288,7.1244878974796135,0,0,0,0,Low,3.307645315331238
Rice,25.618237564910796,141.41669715381195,77.65263498037544,87.00178426194915,84.24453737057979,59.53419892621299,23.530679301971418,5.767440784075268,0,0,1,1,Medium,3.590668846310164
Wheat,24.662913870889835,57.829583908909264,83.27926799259038,58.61515428931622,91.4718442944153,50.54670038449725,18.072645278330036,6.68099715682532,0,0,1,1,Medium,3.487850821150234
Maize,33.969950772921436,84.24818845439059,71.3700148222624,48.87553058411273,73.60666316499331,37.77057541747342,26.89559289433177,7.458915187763313,0,0,0,0,Low,4.711907344891728
Rice,24.11249930941328,151.6377421877177,82.39122681436292,65.15745239007374,106.74151072898415,27.31798400624634,42.80260501405925,5.219690778485752,0,0,0,0,Medium,4.401703945848048
Rice,21.716666407759615,97.64921751467003,94.43241749021229,91.46315355455692,82.86182683570534,35.305025412069746,31.47786510069494,4.91719776977583,0,0,0,0,Low,4.1824354096152625
Rice,31.280878099347674,126.59175432064745,79.81984755982307,75.13691670670231,104.1828344404733,53.45313146635713,39.263141994832004,5.541978030184275,0,0,0,0,Low,4.3938601381776055
Rice,26.446267840545453,127.94139981093585,99.11938127328301,76.61541909298839,103.82143330852692,46.92890194727273,43.66306538733587,5.494687445019758,1,0,1,2,High,4.2780528810124885
Cotton,31.252721027434806,70.45958148047454,69.69794254030597,73.10735800895003,76.47168554993264,31.267921072606764,29.19082662337312,4.75626584526707,0,0,0,0,Low,3.1511875321255522
Maize,25.830273612575013,50.83853303146911,68.69640406113596,67.02061202154206,68.48673127172387,43.21950492525018,36.22102749849856,6.606031938002197,0,0,0,0,Low,4.857363245036902
Wheat,21.007285641106236,64.1250035973534,64.86396317253785,86.06508662462895,82.49561330678152,26.22486330736731,23.317390384016676,6.753797311201319,0,0,0,0,Low,3.485215957060588
Rice,28.762994350561243,100.4610632310092,73.06828432477177,81.76038624034129,116.31656148856639,36.69020078322649,44.61102535734969,5.104377994247964,0,0,0,0,Low,4.205535220956754
Wheat,15.67624716869525,49.43920838788392,76.76372119777817,77.44119651432989,80.27329296572779,27.226740816694424,38.455877121741935,6.710659680733914,0,0,0,0,Low,3.405125309474066
Wheat,26.439069048758864,54.25717480925161,80.83463492523529,56.91304593608152,78.17615150786187,17.167201148257597,33.87571070089533,6.930256411449299,0,0,0,0,Low,3.4878140656444647
Rice,26.484116240221233,120.81390197620401,68.095932152579,75.7482457311929,103.7513262481149,24.45565420209819,17.496425427157998,6.206549272085862,0,1,0,1,Medium,3.9707527823353668
Wheat,28.121497361906396,49.333865434803315,57.7666373236011,71.93375278543608,78.97507174295373,32.972954817289384,25.24626761196712,7.335415226336931,0,0,0,0,Low,3.5114568773671326
Wheat,26.941863044027254,35.7624157365218,64.92541790373814,71.41409446342746,77.15050139582605,34.34531496156711,23.54326895505887,6.692245568751331,0,1,1,2,High,3.4191407806617726
Maize,16.314729332372053,79.31429784269514,84.10349314396144,80.0989357291655,81.18966611320421,41.30786249793164,36.50536342792911,7.119391447364245,0,0,0,0,Low,4.625592274783917
Maize,20.371303818968777,73.66528868011206,68.4418655538886,75.28384619447624,108.99466982204655,44.778780957676815,14.217886802685697,6.008793170071145,0,0,0,0,Low,4.53101869930586
Rice,37.521051318928485,109.80866186898581,88.78437202490278,79.65401277876985,83.54290347230847,42.512337787836984,33.87571070089533,6.028552907810827,1,0,0,1,High,3.8466398163859385
Wheat,20.658578471917394,17.937313301019486,67.60036331153424,64.86374786215566,82.64483537096038,31.30081586982007,62.768603701805034,7.448063745099172,0,0,0,0,Low,3.2528798156985177
Maize,22.581586832264346,66.76063542903512,76.75252980754858,73.76197227228218,74.59791027292547,36.27064604465335,40.45104254832707,5.860593639244679,0,0,1,1,Low,4.824896374292789
Wheat,23.846043974890353,44.56808014771278,85.7047273235357,50.42342063910687,84.09492576317697,41.72370975640564,23.779239881720727,6.029393543412794,0,0,0,0,Low,3.37490574488233
Cotton,33.440194628661565,53.44715963358096,68.15671594341558,51.52000932743785,51.22094263019171,20.94505204076166,33.80952835693413,6.255278803245806,0,0,0,0,Low,2.703577491523023
Maize,21.66786312512459,101.15607398961482,71.73771743476597,77.40673142848652,65.10545797997099,41.902569107235934,46.626572907875264,6.093401483828956,0,0,0,0,Low,4.581165547931623
Rice,30.89360227654774,132.81904989375516,86.00927700631141,60.929125220170995,106.75082975935614,49.93902394867956,37.25010380872779,5.328337834219621,0,0,0,0,Medium,3.7321792503839455
Rice,33.90516945807532,139.69223281146952,87.97729910658991,71.10353076254286,95.05665908431388,53.06991331594815,47.82683142769941,5.029961102249345,0,1,0,1,High,4.291916860718968
Maize,18.33420468331164,89.31436453209962,65.56218531516507,80.35664452431224,96.80069031350251,35.893272707296425,51.2892899481374,6.500954007218422,0,0,0,0,Low,4.933379836636757
Rice,26.768146821639093,126.06798810972244,70.6720696660397,73.218775271308,92.77980684717001,44.781426987293884,31.443122805385563,5.670358815328832,0,0,0,0,Low,3.66122136920985
Maize,21.507141531401487,100.79176693629022,59.52887845747861,33.91560970741342,95.90323400602306,19.79619903496545,30.893013864902354,6.927474768585911,0,0,0,0,Low,4.685378268074313
Cotton,30.541790613700552,103.98755173498793,64.76306782923876,54.68436304694424,79.46674453716349,55.52898671746593,9.006437355809744,6.875772658133845,0,0,1,1,Low,2.387930142784773
Maize,25.406929460432952,111.21399276426092,70.60788855466919,40.54164196629044,75.27571397552325,44.69352273012867,34.276698432754344,5.551969940070319,0,0,0,0,Low,4.8155525333936975
Wheat,17.69595005113033,51.88634797856736,76.06902594856453,85.9748271146155,80.15810578816667,33.860850147351144,32.76609070451659,6.418530043131733,1,1,0,2,High,3.4398949137386623
Maize,21.86618524314833,76.16247267643317,67.6864580494576,41.090544052650515,43.511921650343304,24.917873949071495,17.738141505832893,6.876043458349178,0,0,0,0,Low,4.9581572310330015
Wheat,24.289502820534665,66.84556905876195,94.33798090640695,72.7360136175626,119.33170811065003,29.819561912970343,48.23884992811152,6.910742504367396,0,0,0,0,Medium,3.411432768646938
Wheat,20.93391113523657,15.36693407682231,47.03100445799224,52.03693484080652,87.72520615774998,43.484738030564195,29.783651134291954,6.857237831991236,1,0,0,1,Low,3.3005060639868122
Cotton,31.19208631504893,68.42808162141543,59.33720953445412,55.922316330891626,70.50660078134646,43.42220615039325,26.647559181319732,5.762414407684137,0,1,0,1,Medium,2.833766233855104
Wheat,17.88210694437595,53.80189893186756,50.11640242117298,55.44188829578172,66.09653016180941,44.00587108052122,47.882941520549444,7.058201274265279,1,0,0,1,Medium,3.7739150516903806
Cotton,23.528847179826837,70.99034047880366,52.23820056869412,59.26700179584921,93.21331003764423,54.922059752675366,29.82993925516169,6.777761598550572,0,0,0,0,Low,2.8139514588232273
Cotton,30.034288045682267,41.39728032937005,62.870645305774794,50.50419250870311,53.02595342872232,26.52804952996955,33.131117685738914,6.571407553958418,0,0,0,0,Low,2.865375471183858
Rice,31.629460461405664,126.03707099371334,82.85929508759618,81.72487713773823,102.20424539948195,43.81487614616329,27.70027725223064,5.825343571898233,0,0,0,0,Medium,4.091719291725565
Rice,29.902670349520488,114.72690917043691,61.116246669289715,59.49579863946141,108.48225119133436,55.94406834093954,30.651962927896413,4.888819114242225,0,1,0,1,Medium,4.078601696742308
Rice,30.10124005683451,99.96004578969948,81.84302611755673,73.89406121749859,97.69276323533819,42.8804445723713,42.3600577522258,6.264111730302956,0,0,0,0,Low,4.432415963011753
Rice,29.622063658568337,105.08506163704988,75.86105014849659,71.32996398451643,106.3781770501006,36.39527195998284,33.75100910797193,6.381912313463697,1,0,1,2,High,4.027848397091452
Rice,30.359751140709708,122.16271196931554,72.62552892702944,100.0,104.32583063653956,37.23719091169639,29.307130130113563,5.794023074630765,0,0,0,0,Low,4.021256127406402
Maize,35.480284136261915,86.30489265495275,85.44582534110435,51.7786264074897,70.14321590601159,35.01674362178075,24.511485900707118,6.440843933266311,0,0,0,0,Low,4.390034421307881
Rice,26.438009015924695,115.34535151107069,77.0904743324222,81.27988960135947,91.38849262114223,45.30759369486542,48.40430892644839,4.724723176324944,1,1,0,2,High,3.97269469886682
Wheat,17.39140857997519,10.0,71.50339058279171,58.579579553226814,63.975420439124235,22.29826775159934,36.35664566457002,7.041043999145485,0,0,0,0,Low,3.6668578412355
Cotton,38.71771089279646,86.19919436846331,58.43437181113359,75.39759949582516,57.53437409254943,34.56098214657211,31.07169915259596,5.906817992249471,1,0,0,1,High,2.9046019162673926
Rice,23.20052198044723,129.1321970161145,56.376141837651666,78.46121374631248,84.6611158916671,45.0135437552216,33.939993360915075,4.5,0,0,0,0,Low,4.323567474609055
Cotton,36.13423828496168,79.13546842013567,61.173603623660405,42.159538000499985,81.54098270524993,52.614034373552414,16.02194521575703,7.1614170778738755,1,0,0,1,High,2.7139460152110213
Rice,26.87961939491638,147.03922638355087,87.61303942286033,73.4950973129364,110.79230912131456,40.228971460107154,41.09837593199923,6.163606527724645,1,0,0,1,High,3.9885154378393497
Rice,24.89958534621852,82.3743424963868,69.5278660751301,65.73476405092299,87.57537778601714,35.351722515033934,21.729950791332513,6.912424626813214,0,0,0,0,Low,4.3441928236533345
Maize,21.037155291967466,82.17398769479679,60.443460139069785,59.55820508698742,77.10879781393469,46.606003463322025,39.61025145142755,6.832456465077098,0,0,0,0,Low,4.889077318137636
Maize,22.1558944029291,89.23389163152869,56.109532467315795,42.942656731531244,74.03425318300329,40.71067641101276,29.589187334616447,6.66247988915238,0,0,0,0,Low,4.953918323466419
Cotton,33.043817996415136,56.465779655982665,45.0259141446401,66.97495260711781,63.63514447700348,46.533893994556465,26.14963197573779,5.472598962331091,0,1,0,1,Medium,2.84500447627058
Maize,23.060992329507904,65.12129419388813,76.08926484174573,77.86848237937015,83.3685999888798,49.73901081693827,34.70965884870216,5.8315858041160835,0,0,0,0,Low,4.506688416277716
Cotton,26.829210925919828,53.55854080048924,79.08622260355014,55.29728752940696,58.27980106364626,29.938565221634228,36.54505752723139,6.551237328954709,0,0,1,1,Medium,2.8494714940454076
Rice,27.89277082729869,114.79798822552695,84.39582573723598,70.23363829166671,103.56059184671449,26.277938777890007,32.61239162653904,5.6597791662780255,0,0,0,0,Low,4.00055126895877
Rice,25.66324256457266,108.38081500138645,74.64236362112686,91.67747667770055,102.83141008734547,39.250769736769186,30.552430447601626,5.618293165162462,1,0,0,1,Low,4.031825918592228
Maize,22.517298149019062,108.84691280410942,45.7863217920399,60.87796542870968,52.019999676497505,40.30626627712013,42.13770855789909,6.506500721694989,1,0,0,1,High,4.689529823920576
Cotton,24.269008687146798,32.695390265958686,42.460070282286864,52.76795267690538,64.6872572864064,31.366324417028153,23.100840219710754,6.522975511550702,0,0,0,0,Low,2.7769896635048292
Cotton,25.80001246430339,102.95668722576983,51.61854174564834,39.366301996761564,56.26803415236583,33.38915756470466,34.31631629637597,6.906821507464809,0,0,1,1,Low,2.892292397516625
Wheat,23.968648964688594,31.390072791539666,66.33732484714227,72.29942287919239,80.44637542331492,28.041398973105135,28.0001797217109,6.133421754127444,0,0,1,1,Low,3.1370262839362404
Wheat,17.852634569445208,58.557367587504565,69.64276102165869,63.54287866898501,54.60097704081053,43.228392683526195,34.39627518238998,7.103179854806299,0,1,1,2,High,3.3293153625860707
Maize,20.1401750364585,37.373887336123175,56.20814690189991,69.58346576535577,88.07154921730928,45.33230185708645,38.08055031824054,5.902277786090508,0,0,0,0,Low,4.650768687547876
Wheat,17.56115946012969,74.27582649724766,75.09054975656694,51.358532640072866,73.11585684195278,18.21633030097542,26.29685932213534,6.051490482100434,0,0,0,0,Low,3.1154948184396436
Cotton,21.44493351404163,58.72493062373273,72.72684256054664,38.28743861342744,83.53431194784078,37.235823491660824,5.0,6.2109978721862085,1,0,0,1,Medium,2.6901966297978306
Cotton,31.400496274349415,63.118458031570086,83.44986222365762,37.753403959281535,81.75937344061293,21.337509395381474,25.581510727591763,6.56098751055563,0,0,0,0,Low,3.032814939624888
Wheat,20.30531909374232,36.05994632694612,65.04192185832419,32.31191211139006,79.77990346604135,50.28594888699196,41.57233807748686,6.269341937537081,1,0,0,1,High,3.5325692363056174
Maize,22.31984208748612,60.995648023888094,88.00413958013704,62.45221463483404,84.70058722852845,39.82185089931363,31.17686429063697,6.90444084659308,0,0,0,0,Low,4.872900348464704
Maize,26.379486052614986,69.42879117594332,80.64000272567856,44.39166323617145,113.33014020490543,29.12268528181892,21.887449948303004,6.2247617023834625,0,0,0,0,Low,5.027164971791665
Rice,30.16414143999002,126.73056099378488,66.79780674438318,80.48105490449556,86.00229625260467,49.576026973056116,27.487799702174975,4.5,0,0,1,1,Medium,3.970158639256051
Cotton,36.09662970558788,86.89568552651721,71.39238440220986,54.2188605113504,68.43516509936379,34.99651090767847,34.41628648418916,6.270316717725467,0,0,0,0,Low,2.73470925768555
Wheat,24.390387585760937,41.48014675879591,61.27202889635985,49.15477222578194,100.13538201477581,36.11739036939257,30.20748974643088,6.6394969757144215,0,0,0,0,Low,3.785781155138118
Cotton,25.400736019607937,67.81603355527066,65.3054699247446,57.57172023196477,83.9293529148565,25.729277910506998,36.473326855134786,5.604662733574631,0,0,0,0,Low,2.5850860083134704
Wheat,30.161430908318067,65.31751771926629,82.60862577885665,54.620646426957755,62.490238698319985,39.659598308004064,30.273708657091653,7.051272426934165,0,0,0,0,Low,3.5363867587845457
Cotton,31.468459628958122,69.07512203271337,29.674015747618235,30.408976237199063,79.77847961170283,31.626384661317868,33.982209514202935,6.361315593786034,1,1,0,2,High,2.8447811985021603
Wheat,22.229032954321397,33.03933031274909,62.136005577825834,61.95820833999648,73.80684877932393,32.62919264324774,22.200744252177557,5.6234637759763055,0,0,0,0,Low,3.339852161162543
Rice,30.78160570770998,159.79543609989452,95.38665748949452,65.40691144348995,88.12617180087759,55.55212008968477,59.88498986095991,5.671462243560348,0,0,0,0,High,4.028131347121151
Cotton,24.607620488390673,76.41837813250481,44.82950828730855,74.8739881795486,83.36989355156054,31.50995405452769,31.133943919666894,6.75244670092086,0,0,0,0,Low,2.784114937101983
Rice,34.289159554090446,101.40019042836019,90.45512896765018,75.46520252767738,96.38173310595299,29.540191610774073,39.8379937299343,5.572085614419122,0,1,0,1,High,4.105329657017056
Wheat,18.700548734119227,10.0,64.41386254601466,59.474226162907215,87.02659149911676,34.61485295722781,28.796149405632057,5.721330588221028,0,0,0,0,Low,3.6223440239975484
Cotton,34.69777604961143,92.45568733319159,58.8292135045243,63.271100032634244,79.68403188202109,33.00087884081415,39.533975332379796,6.9544273194793575,0,0,0,0,Low,2.8940525736533997
Cotton,31.538827953981176,55.68998172363168,78.95108443580428,15.504545647858897,89.68911015251457,18.313472225620014,23.92431208220444,7.362500336240029,0,0,0,0,Low,2.7486036230488535
Maize,23.520619026626626,36.36976736711708,79.60501454856467,60.880965102193414,80.96338492855467,42.17919840106624,38.49370282727652,6.293321123873678,0,0,0,0,Low,4.494875732850092
Maize,27.12265454936066,87.76496547471234,84.6727432005063,39.046059042734825,132.95347227555737,40.41405748062707,29.58885739775355,7.853381825051676,0,0,0,0,Low,4.736692022688349
Wheat,20.329737172951255,66.1904716941565,55.671066824221256,62.84870283958181,69.62116801862652,29.358372993074855,14.835168232555539,5.945595445825364,0,0,0,0,Low,3.2522876733395716
Rice,28.492414502065934,91.96253348881419,87.76356563284408,100.0,87.8018001780323,35.29349006714384,36.95032292436376,6.1370349078708095,0,0,0,0,Low,4.238765180259927
Wheat,31.582973275374247,42.85504046641254,77.36733952270804,67.60755717502505,103.0438749089143,33.62110660133838,13.966827463112807,6.84697757296682,0,0,0,0,Low,3.4630950378476015
Maize,26.027230757001156,66.24131761513593,49.045611005882975,73.33912177468764,80.1902776663746,55.49939588027375,28.329325445996993,5.967888936378747,0,0,0,0,Low,4.31829027790007
Maize,17.84366651160605,47.657559765494156,73.66749913631983,66.52626576157458,86.99099981307646,36.5566595540136,32.20898251651253,6.6938251619722715,0,0,0,0,Low,4.779651523735697
Maize,25.522608488711818,50.1632838519659,53.87758756923695,65.30625750819377,56.15709453269082,43.30071767103031,32.16125258669217,6.41125422419167,0,0,0,0,Low,4.7129754826853345
Maize,19.937901327800674,79.46190674098065,64.36450958494996,40.15429209288462,105.39779650937102,33.91300163700175,16.95064222582114,6.441643234220941,0,0,1,1,Low,4.648545087827207
Rice,29.81895602604275,113.2420140414239,71.50339058279171,81.07613008851945,128.99186491305662,40.52182213471171,44.97586970339199,5.3401495813792055,0,0,0,0,Low,4.206161180347866
Wheat,24.82114172669486,26.960579639237874,68.56523951686754,72.18113902578116,108.77167619644112,28.30314255920019,33.87571070089533,5.38506981512112,0,0,0,0,Low,3.561309180955445
Rice,25.718233780160094,112.66373001912542,79.16007348165422,100.0,104.18223850250135,36.15571662347507,40.95232575040603,5.66897147871941,0,0,0,0,Low,4.372347675020142
Wheat,20.43964909002511,10.0,71.61426834645052,42.63440637725119,85.25955130790014,42.05267728506919,24.189910564518158,6.842935779205614,0,0,0,0,Low,3.6527453983609166
Wheat,17.333597987294034,58.875309941529224,65.08238705482778,43.25269490615953,80.60694298821896,38.417342229398685,20.851778126475857,7.358301021818744,0,1,0,1,Medium,3.3404565147313137
Cotton,20.059983224962487,74.4021509742039,71.32638030728846,62.7046055111173,88.10726369569514,49.93635085660419,12.818625096239643,5.838458242945067,0,0,1,1,Medium,2.589911407568252
Wheat,14.279205997860855,10.0,62.00295130801046,72.81495429358453,132.69086166451993,27.05080440932214,22.785489765710786,6.38903386634303,0,0,0,0,Low,3.790765348448885
Rice,22.945634917081854,60.83644647042183,79.12569878374215,66.16726125388048,114.48236971692155,37.900144265785165,25.613538728859243,6.3283178470399415,0,0,0,0,Low,3.992913598275404
Rice,24.059416969238367,106.49608445024928,84.29154759488151,68.46688351776665,101.4866368862875,33.80419421535759,50.71065326007033,5.260965733987662,0,0,0,0,Low,3.981857552593418
Maize,16.567756814767723,62.161613352460364,73.02403981866257,79.72299312948681,62.96390563734212,35.65892582308537,34.5713341465802,5.370988150316035,0,1,0,1,Low,4.442637431036217
Maize,26.029331856494146,94.14806156699542,81.89665494929716,41.432714733231755,88.67575314676279,49.82624805167181,35.29779638482383,4.912747145381627,0,0,0,0,Low,4.611929906796868
Rice,26.17320026354938,90.84425151676446,80.92364152763362,39.54069048030167,80.87222756556272,57.95422494809924,39.010334879827965,6.0582683932941155,0,0,0,0,Low,3.7804744016556615
Rice,29.906506891241516,90.8210154657928,83.77429496928964,96.7842549293496,106.59422782130196,42.73789932442247,20.47622904859003,5.326598960132563,0,1,0,1,Medium,3.9308166998334158
Maize,21.45015633921251,90.60847173335463,62.54032292682685,76.19372809147848,86.00229625260467,35.17526384391232,64.91702989956767,6.45309699154495,0,0,0,0,Low,5.150012268181192
Rice,21.056047400802072,131.97083948788287,65.01122766926932,78.01664917030939,103.87191149333366,49.50242884353614,31.98873447331153,6.441254086140372,0,0,0,0,Low,4.035730386755057
Cotton,31.163793160334958,56.39092572282689,65.29339848728075,61.85436157275917,107.21979565217296,25.222831674097545,52.08419091154705,6.173107580993218,0,0,0,0,Low,2.8808141072706195
Maize,27.83005844271107,98.92483020793705,63.48535070705904,70.06933331217537,105.5628407980465,40.00679956709136,42.85857818608419,5.115448184414696,0,0,0,0,Low,4.534412501839124
Rice,29.039236218272592,120.12994952348689,95.33604929692093,93.20168639825646,96.69702728505703,32.67271604281114,29.69378419455355,6.7691702146935,0,0,0,0,Medium,4.063751179381242
Rice,29.419956856658178,121.74056860561511,87.70672319196893,63.02539837063418,110.54350836538738,43.54322385831352,49.52648103261693,5.130427913576677,0,0,0,0,Low,3.9704291072005113
Cotton,21.540898378040136,55.25421567757151,57.96760946980837,29.38582289564801,95.79076645599547,32.30159560234149,18.224813840933592,6.624444824112844,0,0,0,0,Low,2.996399395868818
Wheat,22.122529256685326,63.783020244665195,64.97366428919449,99.3827599790103,74.28030390768687,37.04920660811217,42.715159355810385,5.871406283395281,0,0,0,0,Low,3.190112199073038
Wheat,17.742883150417484,43.72950678225862,89.59394473149655,64.26846608250263,68.91278851675845,26.78642231627547,24.855039086969022,6.784339622181164,0,0,0,0,Low,3.6999543885648514
Cotton,32.29338295970483,94.8065647271771,60.08298746519039,91.03020886989424,77.97228844140145,30.252054100767772,30.019768447558107,7.343080345599971,0,0,0,0,Low,2.8922226844847314
Cotton,33.32764217733118,52.7775109085499,65.75569072140915,72.93840123383868,107.78890547294118,59.074449440319924,45.383304390525524,6.7642852729595235,1,0,0,1,Medium,2.9157026217454924
Cotton,26.35623613808252,120.53528952154412,60.99773347751936,60.70106556543972,60.95759790963935,43.874981724457946,38.67187412827739,6.226455095722248,0,0,0,0,Low,2.864938413854091
Maize,20.245070699170586,110.21274474642466,84.32574819339138,48.91912907235441,101.29881910210658,51.52299073484556,31.55566707077083,6.221540191050938,0,0,0,0,Low,4.743335199205031
Wheat,20.57199758534655,47.67317238081724,50.97418288060065,57.34413512933652,84.7565857449321,35.63699480807361,39.45360724077876,6.751437923041236,0,0,1,1,Medium,3.4976981339698785
Rice,34.40865778233749,170.91563662781343,84.50790280079967,88.59346462150604,106.24248156771039,32.0907022270472,39.80105467465415,5.397771466178265,0,0,0,0,High,3.9216600330194327
Maize,26.403935380686036,56.011678092595574,56.082157500062635,80.61431260696685,96.65056165169882,32.143099297995825,33.930154109016314,5.732936098668981,0,0,0,0,Low,4.521312385947429
Maize,23.08568668520604,55.009007460097635,83.98676562419332,79.25385790802814,62.05038736280536,47.44032676943333,27.767039307422905,6.1608957750043745,0,0,0,0,Low,4.53228814029999
Wheat,25.904572315908737,42.433952570147895,78.5138301962373,62.65743199190642,71.28334966524505,35.586640541338554,31.8343159017748,7.075828481333851,0,1,0,1,Medium,3.9169443527804675
Cotton,26.366275613401392,36.47512016042407,73.51672205132289,77.35822338651937,67.19813878758745,28.458362876117143,22.826078363405685,6.310477405345951,0,0,0,0,Low,2.665937619332091
Rice,27.41569556237966,80.5783131986123,91.58676824696728,80.15139850286239,72.4784155405938,28.207335508533028,53.794378916948595,5.463532198272478,0,0,1,1,Medium,3.750573858171311
Wheat,14.955936295599564,46.29679178859444,57.671504372342454,95.57529742656293,63.2440656133425,49.746864481921634,33.949072052623755,7.279150015014308,0,0,0,0,Low,3.726675769158686
Rice,26.896272497615403,143.12865369466624,70.15980693857736,94.24499907775302,82.87177809812943,50.61783446951791,10.87387436189562,5.717799368759256,0,0,0,0,Low,4.314827658667659
Wheat,15.31303915250756,24.84770107452579,78.71295631992551,63.32353630828923,116.98738315663701,41.2429054905286,47.798297187236194,6.033368841550391,0,0,0,0,Low,3.5569490425535637
Rice,24.855518595513413,86.2990322363896,63.94481872837693,64.5960747942132,86.00229625260467,31.230009669440438,35.34439487481459,6.553556019485704,0,0,0,0,Low,4.123168178573293
Rice,27.86853685649421,136.22123866068125,72.37103602806724,67.12847312631789,86.78304862756949,53.559933474996456,48.4384544217267,5.788260083805172,0,0,0,0,Low,4.2141025117358195
Rice,26.025645611087217,94.33668610499585,92.21825214885436,97.98827201497691,84.11167824929285,46.48009478476,43.374120028203805,6.153265679256147,0,0,0,0,Low,3.949086525972323
Maize,15.884683195977328,96.04870546940305,65.57379032723232,31.568176009606255,101.66099775565607,42.40029810551865,32.12750634021047,5.696408232905772,0,0,0,0,Low,4.766148303473983
Maize,21.298264382080024,75.07238117043772,80.65646885249488,66.10005117167205,105.40920620390109,44.4457964398508,32.37652442453898,6.70800226191457,0,0,0,0,Low,4.689930865331421
Maize,19.32164725728849,81.26386978483573,80.0213003989992,65.54708264981313,102.59040256594008,48.10636947137796,26.817966271490064,6.652528439561703,0,0,0,0,Low,4.706636438538441
Cotton,26.91356245873753,100.26921625177746,68.7985927528116,65.58336779822511,54.56350289247292,40.10855262351477,20.708636594902416,5.876288897735773,0,0,0,0,Low,2.8288893833954525
Wheat,22.38014268146746,42.88423066139134,71.14111478494436,52.7545185622649,82.2691219040613,43.001880104772624,45.01592998003993,6.319723287647977,0,0,0,0,Low,3.784505109414297
Rice,21.421853943637373,128.3724874521702,89.87974088594451,94.51995247334325,136.8445804578215,37.23947913547771,47.57304822593531,5.741650150562219,0,0,0,0,Low,4.0446816308972675
Cotton,33.38189408117667,60.424933561060065,46.97835658793934,60.0824812407672,66.3236150619866,44.10735367868319,17.1737056807306,6.89439347034789,0,0,0,0,Low,2.774798742633942
Rice,27.625629091289063,114.00729641287086,80.7496664201042,64.11165144163274,92.41412846185187,40.51427491497259,38.31759456581451,5.8416204473373625,1,0,0,1,Medium,3.844351524036182
Cotton,37.40738455887226,86.08910800486551,60.2302279102541,57.800007294453074,65.20605422153803,16.323710578261814,12.671263483543704,7.545616402197184,0,0,0,0,Low,2.9734310744028
Rice,33.25614897380395,154.32162111745617,56.68381110563014,74.30497078230228,80.22417939662564,38.15876224558268,35.41061203421609,5.696677329445204,0,0,1,1,High,3.8011928859045137
Cotton,28.13171042757172,77.4895921973108,49.29217381323378,54.15396166701556,98.6278500517935,37.03240897129647,17.33103287073406,6.741267379407043,0,0,0,0,Low,2.8596917749882746
